,overpoints,to_end_seconds,interactions
5084,1860,26514,1
5085,1661,26514,1
5086,1519,26514,1
5087,1390,26514,1
5088,1231,26514,1
5089,1021,26514,1
5090,1013,26513,1
5091,1150,26513,1
5092,1238,26513,1
5093,1191,26512,1
5094,1010,26512,1
5095,1187,26328,2
5096,1724,26328,2
5097,1848,26328,2
5098,2765,26328,2
5099,2784,26328,2
5100,3464,26327,2
5101,3651,26327,2
5102,3493,26327,2
5103,3441,26327,2
5104,3902,26327,2
5105,4035,26327,2
5106,4323,26326,2
5107,4132,26326,2
5108,3790,26326,2
5109,3810,26326,2
5110,4223,26325,2
5111,4323,26325,2
5112,3137,26325,2
5113,3112,26325,2
5114,3780,26325,2
5115,3785,26324,2
5116,4833,26324,2
5117,4480,26324,2
5118,1482,26324,2
5119,1673,26324,2
5120,1188,26323,2
5121,1130,26323,2
5122,2391,26323,2
5123,2692,26323,2
5124,3230,26322,2
5125,3154,26322,2
5126,2208,26322,2
5127,2138,26322,2
5128,3638,26322,2
5129,3531,26322,2
5130,2188,26321,2
5131,2177,26321,2
5132,1250,26321,2
5133,1428,26321,2
5134,5348,26320,2
5135,5391,26320,2
5136,6038,26320,2
5137,5847,26320,2
5138,4707,26320,2
5139,4665,26320,2
5140,5857,26319,2
5141,5830,26319,2
5142,4698,26319,2
5143,4422,26319,2
5144,3713,26318,2
5145,3706,26318,2
5146,4092,26318,2
5147,4156,26318,2
5148,4568,26318,2
5149,4583,26317,2
5150,4998,26317,2
5151,4902,26317,2
5152,4621,26317,2
5153,4594,26317,2
5154,4926,26316,2
5155,5354,26316,2
5156,5334,26316,2
5157,5649,26316,2
5158,4669,26315,2
5159,4584,26315,2
5160,4468,26315,2
5161,4383,26315,2
5162,5201,26315,2
5163,5801,26315,2
5164,2857,26314,2
5165,2930,26314,2
5166,4664,26314,2
5167,4703,26314,2
5168,6863,26313,2
5169,6674,26313,2
5170,3588,26313,2
5171,3439,26313,2
5172,3303,26313,2
5173,3448,26313,2
5174,3746,26312,2
5175,3512,26312,2
5176,3490,26312,2
5177,3502,26312,2
5178,5212,26311,2
5179,5201,26311,2
5180,2695,26311,2
5181,2739,26311,2
5182,3394,26311,2
5183,3224,26311,2
5184,2153,26310,2
5185,2190,26310,2
5186,2917,26310,2
5187,2879,26310,2
5188,4144,26309,2
5189,4133,26309,2
5190,3291,26309,2
5191,3454,26309,2
5192,3212,26309,2
5193,3275,26308,2
5194,5001,26308,2
5195,4729,26308,2
5196,2770,26308,2
5197,2867,26308,2
5198,3448,26307,2
5199,3613,26307,2
5200,4450,26307,2
5201,4524,26307,2
5202,4444,26306,2
5203,4044,26306,2
5204,3346,26306,2
5205,3307,26306,2
5206,4292,26305,2
5207,4374,26305,2
5212,5656,26304,3
5213,5913,26304,3
5216,8530,26303,4
5217,8617,26303,4
5218,7448,26303,4
5219,7129,26303,4
5220,6533,26302,4
5221,6415,26302,4
5222,7509,26302,4
5223,7224,26302,4
5224,7856,26301,4
5225,8095,26301,4
5226,9702,26301,4
5227,9663,26301,4
5228,6246,26301,4
5229,6108,26300,4
5230,6760,26300,4
5231,7379,26300,4
5232,8376,26300,4
5233,8220,26300,4
5234,8444,26299,4
5235,8286,26299,4
5236,10135,26299,4
5237,9642,26299,4
5238,7656,26298,4
5239,7835,26298,4
5240,9401,26298,4
5241,9308,26298,4
5242,10579,26297,4
5243,10678,26297,4
5244,9013,26297,4
5245,8936,26297,4
5246,9718,26296,4
5247,9629,26296,4
5248,9383,26296,4
5249,9734,26296,4
5250,10820,26295,4
5251,10683,26295,4
5252,10278,26295,4
5253,10112,26295,4
5254,9947,26295,4
5255,9801,26294,4
5256,11538,26294,4
5257,11276,26294,4
5258,10532,26294,4
5259,10530,26294,4
5260,11292,26293,4
5261,11971,26293,4
5262,9811,26293,4
5263,9364,26293,4
5264,8835,26292,4
5265,8661,26292,4
5266,9638,26292,4
5267,9729,26292,4
5268,9104,26291,4
5269,10009,26291,4
5270,10534,26291,4
5271,10733,26291,4
5272,11760,26290,4
5273,11134,26290,4
5274,9065,26290,4
5275,9211,26290,4
5276,11142,26289,4
5277,10905,26289,4
5278,10124,26289,4
5279,9758,26288,4
5280,9977,26288,4
5281,10349,26288,4
5282,10517,26288,4
5283,12031,26287,4
5284,12060,26287,4
5285,11005,26287,4
5286,10798,26287,4
5287,9511,26287,4
5288,9620,26287,4
5289,10403,26286,4
5290,10400,26286,4
5291,9473,26286,4
5292,9572,26286,4
5293,10030,26286,4
5294,9655,26286,4
5295,9980,26285,4
5296,10113,26285,4
5297,10242,26285,4
5298,10226,26285,4
5299,9878,26285,4
5300,9742,26285,4
5301,8551,26284,4
5302,8487,26284,4
5303,8401,26284,4
5304,8705,26284,4
5305,8723,26284,4
5306,8237,26284,4
5307,7800,26283,4
5308,7791,26283,4
5309,8490,26283,4
5310,8601,26283,4
5311,10148,26283,4
5312,10311,26283,4
5313,9543,26282,4
5314,9609,26282,4
5315,10087,26282,4
5316,10497,26282,4
5317,9651,26282,4
5318,9544,26282,4
5319,9451,26281,4
5320,9129,26281,4
5321,9804,26281,4
5322,10278,26281,4
5323,10719,26281,4
5324,10823,26281,4
5325,13896,26280,4
5326,13615,26280,4
5327,11053,26280,4
5328,11027,26280,4
5329,9138,26280,4
5330,9097,26280,4
5331,12413,26279,4
5332,12482,26279,4
5333,9220,26279,4
5334,9282,26279,4
5335,10293,26279,4
5336,9798,26278,4
5337,9788,26278,4
5338,10098,26278,4
5339,8376,26278,4
5340,8414,26278,4
5341,8264,26277,4
5342,8083,26277,4
5343,8778,26277,4
5344,8770,26277,4
5345,6641,26277,4
5346,7225,26277,4
5347,6764,26276,4
5348,6812,26276,4
5349,7299,26276,4
5350,7100,26276,4
5351,6697,26276,4
5352,6543,26276,4
5353,5952,26275,4
5354,5981,26275,4
5369,1682,26271,1
5370,1580,26271,1
5371,1357,26266,1
5372,1443,26266,1
5373,1432,26265,1
5374,1366,26265,1
5375,1581,26265,1
5376,1638,26265,1
5377,1767,26265,1
5378,1727,26265,1
5379,1538,26265,1
5380,1485,26264,1
5381,1257,26264,1
5382,1307,26264,1
5383,1415,26264,1
5384,1301,26264,1
5385,1169,26264,1
5386,1124,26264,1
5387,1104,26263,1
5388,1060,26263,1
5389,1424,26263,1
5390,2042,26263,1
5391,3168,26263,1
5392,3150,26263,1
5393,3082,26263,1
5394,2873,26263,1
5395,2335,26262,1
5396,2332,26262,1
5397,2332,26262,1
5398,2321,26262,1
5399,2136,26262,1
5400,2152,26262,1
5401,2219,26262,1
5402,2210,26262,1
5403,1781,26261,1
5404,1717,26261,1
5405,1187,26261,1
5406,1142,26261,1
5407,1213,26261,1
5408,1186,26261,1
5409,1139,26260,1
5410,1193,26260,1
5411,1182,26260,1
5412,1200,26260,1
5413,1145,26260,1
5414,1205,26260,1
5415,1142,26259,1
5416,1138,26259,1
5417,1036,26259,1
5418,1032,26259,1
5419,1053,26259,1
5420,1059,26259,1
5421,1414,26259,1
5422,1680,26259,1
5423,3151,26258,1
5424,3338,26258,1
5425,3221,26258,1
5426,3171,26258,1
5427,1343,26258,1
5428,1291,26258,1
5429,1575,26258,1
5430,1606,26258,1
5431,1564,26257,1
5432,1587,26257,1
5433,1511,26257,1
5434,1559,26257,1
5435,1464,26257,1
5436,1453,26257,1
5437,1406,26256,1
5438,1453,26256,1
5439,1395,26256,1
5440,1403,26256,1
5441,1366,26256,1
5442,1344,26256,1
5443,1415,26256,1
5444,1446,26256,1
5445,3057,26255,1
5446,3145,26255,1
5447,3049,26255,1
5448,2852,26255,1
5449,1690,26255,1
5450,1638,26255,1
5451,1383,26255,1
5452,1320,26255,1
5453,1273,26254,1
5454,1278,26254,1
5455,1273,26254,1
5456,1276,26254,1
5457,1323,26254,1
5458,1296,26254,1
5459,1502,26254,1
5460,1645,26254,1
5461,3206,26253,1
5462,3224,26253,1
5463,2110,26253,1
5464,1879,26253,1
5465,1405,26253,1
5466,1432,26253,1
5467,1403,26252,1
5468,1332,26252,1
5469,1272,26252,1
5470,1286,26252,1
5471,1282,26252,1
5472,1311,26252,1
5473,3249,26252,1
5474,3355,26252,1
5475,2681,26251,1
5476,2014,26251,1
5477,1360,26251,1
5478,1398,26251,1
5479,1472,26251,1
5480,1433,26251,1
5481,1594,26251,1
5482,1594,26251,1
5483,1542,26250,1
5484,1509,26250,1
5485,1344,26250,1
5486,1301,26250,1
5487,2095,26250,1
5488,2578,26250,1
5489,3396,26250,1
5490,3357,26249,1
5491,2088,26249,1
5492,1858,26249,1
5493,1409,26249,1
5494,1368,26249,1
5495,1121,26249,1
5496,1146,26249,1
5497,1184,26248,1
5498,1189,26248,1
5499,1154,26248,1
5500,1150,26248,1
5501,1172,26248,1
5502,1166,26248,1
5503,1664,26248,1
5504,1874,26248,1
5505,2851,26247,1
5506,3069,26247,1
5507,3149,26247,1
5508,3222,26247,1
5509,2789,26247,1
5510,2462,26247,1
5511,1273,26247,1
5512,1224,26246,1
5513,1187,26246,1
5514,1164,26246,1
5515,1321,26246,1
5516,1353,26246,1
5517,1286,26246,1
5518,1307,26246,1
5519,1456,26245,1
5520,1630,26245,1
5521,3273,26245,1
5522,3099,26245,1
5523,1901,26245,1
5524,1884,26245,1
5525,2147,26245,1
5526,2146,26245,1
5527,2040,26244,1
5528,1936,26244,1
5529,1526,26244,1
5530,1477,26244,1
5531,1062,26244,1
5532,1136,26244,1
5533,1185,26244,1
5534,1174,26244,1
5535,1052,26243,1
5536,1039,26243,1
5537,1176,26243,1
5538,1297,26243,1
5539,1723,26242,1
5540,1482,26242,1
5541,1011,26242,1
5542,1078,26242,1
5543,1072,26242,1
5544,1104,26242,1
5545,1205,26242,1
5546,1374,26241,1
5547,1365,26241,1
5548,1405,26241,1
5549,1391,26241,1
5550,1421,26241,1
5551,1400,26241,1
5552,1426,26241,1
5553,1430,26240,1
5554,1455,26240,1
5555,1461,26240,1
5556,1382,26240,1
5557,1335,26240,1
5558,1640,26240,1
5559,2041,26240,1
5560,2883,26239,1
5561,2923,26239,1
5562,2072,26239,1
5563,1947,26239,1
5564,1204,26239,1
5565,1216,26239,1
5566,1051,26239,1
5567,1022,26239,1
5568,1036,26238,1
5569,1020,26238,1
5570,1857,26237,1
5571,1961,26237,1
5572,2557,26236,1
5573,2590,26236,1
5574,2556,26236,1
5575,2554,26236,1
5576,2595,26236,1
5577,2613,26236,1
5578,2182,26236,1
5579,2101,26235,1
5580,2175,26235,1
5581,2269,26235,1
5582,2366,26235,1
5583,2439,26235,1
5584,2753,26235,1
5585,2810,26235,1
5586,3138,26234,1
5587,3163,26234,1
5588,1825,26234,1
5589,1639,26234,1
5590,1182,26234,1
5591,1225,26234,1
5592,1320,26234,1
5593,1356,26234,1
5594,1481,26233,1
5595,1535,26233,1
5596,1634,26233,1
5597,1617,26233,1
5598,1513,26233,1
5599,1501,26233,1
5600,1377,26232,1
5601,1309,26232,1
5602,1315,26232,1
5603,1367,26232,1
5604,1358,26232,1
5605,1356,26232,1
5606,1289,26232,1
5607,1358,26232,1
5608,2295,26231,1
5609,2490,26231,1
5610,2319,26231,1
5611,1837,26231,1
5612,1252,26231,1
5613,1183,26231,1
5614,1178,26231,1
5615,1220,26230,1
5616,1185,26230,1
5617,1185,26230,1
5618,1103,26230,1
5619,1054,26230,1
5620,1157,26230,1
5621,1187,26230,1
5622,1275,26229,1
5623,1459,26229,1
5624,3205,26229,1
5625,3275,26229,1
5626,3017,26229,1
5627,1484,26228,1
5628,1334,26228,1
5629,1361,26228,1
5630,3007,26227,1
5631,2890,26227,1
5632,1513,26227,1
5633,1722,26227,1
5634,1714,26226,1
5635,1455,26226,1
5636,2325,26226,1
5637,3247,26225,1
5638,2576,26225,1
5639,1382,26225,1
5640,1468,26224,1
5641,1509,26224,1
5642,1311,26224,1
5643,1199,26223,1
5644,2873,26223,1
5645,2359,26223,1
5646,1284,26222,1
5647,1142,26222,1
5745,1184,25585,1
5746,1579,25585,1
5747,2228,25585,1
5748,2275,25585,1
5749,2074,25585,1
5750,2055,25585,1
5751,2340,25584,1
5752,2181,25584,1
5753,2159,25584,1
5754,1041,25584,1
5755,1138,25583,1
5756,1971,25582,1
5757,1204,25582,1
5758,1432,25579,1
5759,1678,25579,1
5760,1008,25578,1
5761,1036,25577,1
5762,1159,25527,3
5763,2607,25526,3
5764,3041,25526,3
5765,4179,25526,3
5766,4643,25525,3
5767,4273,25525,3
5768,3862,25525,3
5769,3321,25524,3
5770,3242,25524,3
5771,3120,25524,3
5772,3063,25523,3
5773,3031,25523,3
5774,3076,25523,3
5775,2930,25523,3
5776,5377,25522,3
5777,3440,25522,3
5778,3191,25522,3
5779,3033,25521,3
5780,3135,25521,3
5781,3788,25521,3
5782,3491,25520,3
5783,2776,25520,3
5784,2042,25520,3
5785,1846,25519,3
5786,1783,25519,3
5787,1746,25519,3
5788,2077,25518,3
5789,2137,25518,3
5790,4876,25518,3
5791,1688,25517,3
5792,1969,25517,3
5793,2321,25517,3
5794,3236,25517,3
5795,6267,25516,3
5796,4261,25516,3
5797,3898,25516,3
5798,3657,25515,3
5799,2703,25515,3
5800,1667,25515,3
5801,1977,25515,3
5802,1111,25514,3
5803,1320,25381,1
5804,1349,25381,1
5805,1639,25380,1
5806,2174,25380,1
5807,2555,25380,1
5808,2601,25379,1
5809,2555,25379,1
5810,2965,25379,1
5811,2175,25379,1
5812,1045,25378,1
5813,1438,25378,1
5814,1330,25377,1
5815,1353,25377,1
5816,1245,25377,1
5817,1155,25377,1
5818,1366,25376,1
5819,1166,25376,1
5820,1033,25376,1
5821,1007,25374,1
5822,1732,25373,1
5823,1552,25372,1
5824,1592,25372,1
5825,1195,25372,1
5826,1347,25370,1
5827,1899,25370,1
5828,2364,25370,1
5829,2732,25370,1
5830,3119,25370,1
5831,3422,25370,1
5832,3780,25370,1
5833,3922,25370,1
5834,3901,25369,1
5835,3592,25369,1
5836,3475,25369,1
5837,3594,25369,1
5838,3865,25369,1
5839,3797,25369,1
5840,3413,25369,1
5841,3293,25369,1
5842,3279,25369,1
5843,3449,25369,1
5844,3583,25368,1
5845,3774,25368,1
5846,3882,25368,1
5847,4009,25368,1
5848,4019,25368,1
5849,4056,25368,1
5850,4162,25368,1
5851,4242,25368,1
5852,4215,25368,1
5853,4169,25368,1
5854,4180,25368,1
5855,4271,25367,1
5856,4295,25367,1
5857,4324,25367,1
5858,4340,25367,1
5859,4364,25367,1
5860,4268,25367,1
5861,4165,25367,1
5862,4095,25367,1
5863,4012,25367,1
5864,3819,25367,1
5865,3508,25366,1
5866,3019,25366,1
5867,2310,25366,1
5868,1964,25366,1
5869,1867,25366,1
5870,1941,25366,1
5871,1978,25366,1
5872,2032,25366,1
5873,2071,25366,1
5874,2039,25366,1
5875,1999,25366,1
5876,1935,25365,1
5877,1875,25365,1
5878,1888,25365,1
5879,1967,25365,1
5880,2534,25365,1
5881,3010,25365,1
5882,3189,25365,1
5883,3225,25365,1
5884,3257,25365,1
5885,3222,25365,1
5886,3149,25364,1
5887,3034,25364,1
5888,2945,25364,1
5889,2894,25364,1
5890,2842,25364,1
5891,2827,25364,1
5892,2820,25364,1
5893,2783,25364,1
5894,2702,25364,1
5895,2586,25364,1
5896,2457,25364,1
5897,2377,25363,1
5898,2377,25363,1
5899,2342,25363,1
5900,2355,25363,1
5901,2367,25363,1
5902,2348,25363,1
5903,2392,25363,1
5904,2438,25363,1
5905,2480,25363,1
5906,2546,25363,1
5907,2572,25363,1
5908,2583,25362,1
5909,2528,25362,1
5910,2448,25362,1
5911,2079,25362,1
5912,1533,25362,1
5913,1316,25362,1
5914,1664,25362,1
5915,2399,25362,1
5916,2966,25362,1
5917,3814,25362,1
5918,4159,25361,1
5919,4317,25361,1
5920,4304,25361,1
5921,4236,25361,1
5922,4128,25361,1
5923,3909,25361,1
5924,3901,25361,1
5925,3849,25361,1
5926,3738,25361,1
5927,3719,25361,1
5928,3915,25360,1
5929,4121,25360,1
5930,4187,25360,1
5931,4168,25360,1
5932,4237,25360,1
5933,4225,25360,1
5934,4051,25360,1
5935,3633,25360,1
5936,3147,25360,1
5937,2897,25360,1
5938,3081,25360,1
5939,3298,25359,1
5940,3454,25359,1
5941,3645,25359,1
5942,3639,25359,1
5943,3273,25359,1
5944,2924,25359,1
5945,2659,25359,1
5946,2803,25359,1
5947,2565,25359,1
5948,2300,25359,1
5949,1971,25358,1
5950,1699,25358,1
5951,1395,25358,1
5952,1243,25358,1
5953,1152,25358,1
5954,1374,25358,1
5955,1066,25358,1
5956,1170,25357,1
5957,1064,25357,1
5958,1068,25357,1
5959,1075,25357,1
5960,1021,25356,1
5961,1219,25356,1
5962,1725,25156,3
5963,2292,25156,3
5964,3992,25156,3
5965,5577,25156,3
5966,6431,25156,3
5967,6897,25156,3
5968,6970,25156,3
5969,6194,25156,3
5970,5534,25156,3
5971,5328,25155,3
5972,4841,25155,3
5973,4437,25155,3
5974,4008,25155,3
5975,4288,25155,3
5976,5120,25155,3
5977,6712,25155,3
5978,8088,25155,3
5979,9146,25155,3
5980,9873,25155,3
5981,10115,25154,3
5982,10474,25154,3
5983,10735,25154,3
5984,10928,25154,3
5985,10463,25154,3
5986,10088,25154,3
5987,9371,25154,3
5988,8338,25154,3
5989,7223,25154,3
5990,6096,25154,3
5991,5310,25153,3
5992,4660,25153,3
5993,4047,25153,3
5994,3612,25153,3
5995,3538,25153,3
5996,3612,25153,3
5997,3700,25153,3
5998,3923,25153,3
5999,4253,25153,3
6000,4466,25153,3
6001,4527,25152,3
6002,5015,25152,3
6003,5376,25152,3
6004,5576,25152,3
6005,5352,25152,3
6006,4821,25152,3
6007,4796,25152,3
6008,5391,25152,3
6009,6275,25152,3
6010,6947,25152,3
6011,7476,25151,3
6012,7729,25151,3
6013,8243,25151,3
6014,8398,25151,3
6015,8502,25151,3
6016,8538,25151,3
6017,8428,25151,3
6018,8505,25151,3
6019,8678,25151,3
6020,8735,25150,3
6021,8684,25150,3
6022,8705,25150,3
6023,9112,25150,3
6024,9387,25150,3
6025,9530,25150,3
6026,9361,25150,3
6027,9230,25150,3
6028,9158,25150,3
6029,8554,25150,3
6030,8324,25149,3
6031,8079,25149,3
6032,7793,25149,3
6033,7512,25149,3
6034,6651,25149,3
6035,6103,25149,3
6036,6258,25149,3
6037,6571,25149,3
6038,6662,25149,3
6039,6790,25149,3
6040,7552,25148,3
6041,8764,25148,3
6042,9483,25148,3
6043,10126,25148,3
6044,10294,25148,3
6045,9695,25148,3
6046,9040,25148,3
6047,8170,25148,3
6048,7902,25148,3
6049,7350,25148,3
6050,7129,25147,3
6051,6069,25147,3
6052,5125,25147,3
6053,4453,25147,3
6054,4157,25147,3
6055,3992,25147,3
6056,3734,25147,3
6057,3631,25147,3
6058,3740,25147,3
6059,3884,25147,3
6060,4012,25146,3
6061,4185,25146,3
6062,4591,25146,3
6063,5216,25146,3
6064,5287,25146,3
6065,4919,25146,3
6066,4066,25146,3
6067,3362,25146,3
6068,2879,25146,3
6069,2665,25145,3
6070,2919,25145,3
6071,3821,25145,3
6072,4558,25145,3
6073,5255,25145,3
6074,5985,25145,3
6075,6694,25145,3
6076,7080,25145,3
6077,7004,25145,3
6078,7057,25145,3
6079,7277,25144,3
6080,7179,25144,3
6081,7098,25144,3
6082,7524,25144,3
6083,7698,25144,3
6084,7799,25144,3
6085,7685,25144,3
6086,7682,25144,3
6087,7575,25144,3
6088,7670,25144,3
6089,7589,25143,3
6090,7602,25143,3
6091,7501,25143,3
6092,7395,25143,3
6093,7326,25143,3
6094,7237,25143,3
6095,7023,25143,3
6096,6781,25143,3
6097,6612,25143,3
6098,6551,25143,3
6099,6509,25142,3
6100,6564,25142,3
6101,6685,25142,3
6102,7032,25142,3
6103,7462,25142,3
6104,8029,25142,3
6105,8451,25142,3
6106,8389,25142,3
6107,7806,25142,3
6108,6963,25141,3
6109,6057,25141,3
6110,4939,25141,3
6111,3923,25141,3
6112,3525,25141,3
6113,3580,25141,3
6114,3531,25141,3
6115,3390,25141,3
6116,3348,25141,3
6117,3458,25141,3
6118,3515,25140,3
6119,3772,25140,3
6120,3852,25140,3
6121,4200,25140,3
6122,4063,25140,3
6123,2884,25140,3
6124,2294,25140,3
6125,1780,25140,3
6126,1724,25140,3
6127,2347,25140,3
6128,2623,25139,3
6129,2883,25139,3
6130,3069,25139,3
6131,3179,25139,3
6132,3299,25139,3
6133,3383,25139,3
6134,3373,25139,3
6135,3361,25139,3
6136,3379,25139,3
6137,3303,25139,3
6138,3299,25138,3
6139,3241,25138,3
6140,3260,25138,3
6141,3264,25138,3
6142,3333,25138,3
6143,3333,25138,3
6144,3370,25138,3
6145,3234,25138,3
6146,2495,25138,3
6147,2587,25138,3
6148,2987,25137,3
6149,3376,25137,3
6150,3506,25137,3
6151,3549,25137,3
6152,3363,25137,3
6153,3726,25137,3
6154,3943,25137,3
6155,3956,25137,3
6156,4556,25137,3
6157,4921,25137,3
6158,5385,25136,3
6159,6458,25136,3
6160,6406,25136,3
6161,7099,25136,3
6162,7643,25136,3
6163,8300,25136,3
6164,8499,25136,3
6165,8256,25136,3
6166,8110,25136,3
6167,8051,25136,3
6168,8219,25135,3
6169,8080,25135,3
6170,7979,25135,3
6171,8183,25135,3
6172,7197,25135,3
6173,6869,25135,3
6174,6548,25135,3
6175,6325,25135,3
6176,6551,25135,3
6177,5941,25135,3
6178,5837,25134,3
6179,6090,25134,3
6180,6051,25134,3
6181,6665,25134,3
6182,6861,25134,3
6183,6479,25134,3
6184,6700,25134,3
6185,6608,25134,3
6186,6311,25134,3
6187,6621,25133,3
6188,6326,25133,3
6189,5686,25133,3
6190,5345,25133,3
6191,4629,25133,3
6192,4370,25133,3
6193,4916,25133,3
6194,5538,25133,3
6195,5948,25133,3
6196,5888,25133,3
6197,5686,25132,3
6198,5356,25132,3
6207,4053,25131,1
6208,4071,25131,1
6209,4038,25131,1
6210,3748,25131,1
6211,3377,25131,1
6212,2814,25131,1
6213,1790,25131,1
6214,1074,25131,1
6215,1114,25131,1
6216,1294,25130,1
6217,1499,25130,1
6222,1041,25074,2
6223,1112,25074,2
6224,1142,25074,2
6225,1155,25074,2
6226,1176,25074,2
6227,1128,25074,2
6228,1131,25074,2
6229,1135,25074,2
6230,1106,25073,2
6231,1499,25072,2
6232,1896,25072,2
6233,2028,25072,2
6234,2048,25072,2
6235,2058,25072,2
6236,1988,25072,2
6237,1962,25072,2
6238,1823,25072,2
6239,1582,25072,2
6240,1724,25072,2
6241,1862,25072,2
6242,1726,25071,2
6243,1535,25071,2
6244,1121,25071,2
6245,1662,25070,2
6246,2145,25070,2
6247,1765,25070,2
6248,1799,25070,2
6249,2183,25070,2
6250,2366,25070,2
6251,2449,25070,2
6252,2511,25070,2
6253,2420,25070,2
6254,2456,25070,2
6255,2558,25070,2
6256,2644,25069,2
6257,2457,25069,2
6258,2395,25069,2
6259,2055,25069,2
6260,1779,25069,2
6261,1747,25069,2
6262,1759,25069,2
6263,1797,25069,2
6264,1798,25069,2
6265,1414,25068,2
6266,1047,25067,2
6267,1096,25067,2
6269,1130,24714,1
6270,1792,24713,2
6271,2941,24713,2
6272,3443,24713,2
6273,3914,24713,2
6274,4288,24713,2
6275,4482,24713,2
6276,4565,24713,2
6277,4529,24713,2
6278,4480,24713,2
6279,4380,24712,2
6280,4279,24712,2
6281,4085,24712,2
6282,3774,24712,2
6283,3487,24712,2
6284,3214,24712,2
6285,3010,24712,2
6286,2843,24712,2
6287,2607,24712,2
6288,2392,24712,2
6289,2201,24711,2
6290,2069,24711,2
6291,1925,24711,2
6292,1907,24711,2
6293,1994,24711,2
6294,2296,24711,2
6295,2538,24711,2
6296,2709,24711,2
6297,2945,24711,2
6298,3078,24710,2
6299,3251,24710,2
6300,3311,24710,2
6301,3290,24710,2
6302,3188,24710,2
6303,3065,24710,2
6304,2922,24710,2
6305,2909,24710,2
6306,2868,24710,2
6307,2873,24709,2
6308,3024,24709,2
6327,1307,24333,1
6328,1532,24333,1
6329,1537,24333,1
6330,1397,24333,1
6331,1100,24332,1
6332,1024,24331,1
6333,1011,24331,1
6334,1040,24331,1
6335,1074,24331,1
6336,1070,24331,1
6337,1189,24331,1
6338,1161,24331,1
6339,1121,24330,1
6340,1158,24330,1
6341,1131,24330,1
6342,1036,24330,1
6343,1060,24329,1
6344,1087,24329,1
6345,1084,24329,1
6346,1158,24329,1
6347,1202,24329,1
6348,1205,24329,1
6349,1846,24329,1
6350,1718,24329,1
6351,1842,24329,1
6352,1322,24328,1
6353,1368,24328,1
6354,1463,24328,1
6355,1026,24328,1
6356,1069,24327,1
6357,1231,24327,1
6358,1613,24327,1
6359,1476,24327,1
6360,1981,24326,1
6361,1715,24326,1
6362,1709,24326,1
6363,1184,24326,1
6364,1297,24326,1
6365,1270,24326,1
6366,1332,24325,1
6367,1280,24325,1
6370,9887,24282,3
6371,13297,24282,3
6372,13419,24282,3
6373,13315,24282,3
6374,13078,24281,3
6375,12707,24281,3
6376,12198,24281,3
6377,11716,24281,3
6378,11282,24281,3
6379,10926,24281,3
6380,10755,24281,3
6381,10591,24281,3
6382,10622,24281,3
6383,10665,24281,3
6384,10594,24280,3
6385,10386,24280,3
6386,10219,24280,3
6387,10030,24280,3
6388,9900,24280,3
6389,9600,24280,3
6390,9614,24280,3
6391,9994,24280,3
6392,10274,24280,3
6393,10233,24280,3
6394,9883,24280,3
6395,9526,24279,3
6396,9220,24279,3
6397,9086,24279,3
6398,9009,24279,3
6399,8936,24279,3
6400,8753,24279,3
6401,8698,24279,3
6402,8432,24279,3
6403,7954,24279,3
6404,7458,24279,3
6405,6754,24278,3
6406,6261,24278,3
6407,6298,24278,3
6408,6928,24278,3
6409,7329,24278,3
6410,7101,24278,3
6411,6794,24278,3
6412,6472,24278,3
6413,6154,24278,3
6414,6037,24278,3
6415,5225,24277,3
6416,6127,24277,3
6417,6993,24277,3
6418,5445,24277,3
6419,4945,24276,3
6420,6038,24276,3
6421,6801,24276,3
6422,7195,24276,3
6423,7610,24275,3
6424,7800,24275,3
6425,7941,24275,3
6426,7898,24274,3
6427,7637,24274,3
6428,8748,24274,3
6429,8591,24274,3
6430,8028,24273,3
6431,9058,24273,3
6432,10221,24273,3
6433,9703,24273,3
6434,8590,24272,3
6435,7864,24272,3
6436,8099,24272,3
6437,10236,24271,3
6438,10228,24271,3
6439,8885,24270,3
6440,8252,24270,3
6441,7893,24269,3
6442,7461,24269,3
6443,7864,24269,3
6444,7738,24268,3
6445,7837,24268,3
6446,7469,24267,3
6447,7793,24267,3
6448,7944,24267,3
6449,9234,24266,3
6450,9856,24266,3
6451,10669,24265,3
6452,8583,24265,3
6453,8346,24265,3
6454,8059,24265,3
6455,7880,24265,3
6456,7715,24265,3
6457,7442,24265,3
6458,7346,24265,3
