,overpoints,to_end_seconds
27982,2336,16427
27983,2289,16427
27984,2258,16427
27985,2149,16427
27986,2131,16426
27987,2229,16426
27988,2272,16426
27989,2209,16426
27990,2032,16426
27991,1815,16426
27992,1785,16426
27993,1861,16426
27994,1974,16426
27995,2049,16425
27996,2224,16425
27997,1912,16425
27998,1928,16425
27999,1932,16425
28000,2028,16425
28001,2069,16425
28002,2019,16425
28003,1921,16424
28004,1882,16424
28005,1919,16424
28006,1976,16424
28007,2004,16424
28008,2016,16424
28009,2074,16424
28010,2229,16424
28011,2361,16424
28012,2437,16423
28013,2555,16423
28014,2792,16423
28015,2625,16423
28016,2437,16423
28017,2363,16423
28018,2432,16423
28019,2525,16423
28020,2658,16422
28021,2680,16422
28022,2589,16422
28023,2528,16422
28024,2507,16422
28025,2546,16422
28026,2629,16422
28027,2726,16422
28028,2821,16421
28029,2523,16421
28030,2459,16421
28031,2492,16421
28032,2516,16421
28033,2712,16421
28034,2870,16421
28035,3056,16421
28036,2601,16421
28037,2476,16420
28038,2509,16420
28039,2616,16420
28040,2696,16420
28041,2578,16420
28042,1814,16420
28043,1128,16420
28044,1074,16316
28045,1702,16315
28046,2103,16315
28047,2745,16315
28048,3064,16315
28049,3639,16315
28050,4420,16315
28051,5223,16315
28052,5881,16315
28053,6282,16315
28054,6736,16314
28055,7202,16314
28056,7467,16314
28057,7609,16314
28058,7561,16314
28059,7613,16314
28060,7518,16314
28061,7422,16314
28062,7307,16314
28063,7278,16313
28064,7168,16313
28065,6897,16313
28066,6689,16313
28067,6970,16313
28068,6929,16313
28069,6944,16313
28070,7006,16313
28071,6619,16313
28072,5834,16312
28073,5461,16312
28074,5222,16312
28075,5230,16312
28076,5195,16312
28077,5977,16312
28078,5908,16312
28079,5589,16312
28080,5213,16311
28081,4704,16311
28082,4102,16311
28083,3856,16311
28084,3972,16311
28085,3951,16311
28086,3635,16311
28087,3475,16311
28088,3563,16311
28089,3866,16310
28090,3907,16310
28091,3624,16310
28092,3565,16310
28093,3599,16310
28094,3834,16310
28095,3972,16310
28096,3991,16310
28097,3865,16310
28098,3885,16309
28099,4006,16309
28100,4122,16309
28101,4113,16309
28102,4050,16309
28103,4206,16309
28104,4307,16309
28105,4434,16309
28106,4816,16309
28107,5371,16308
28108,5923,16308
28109,6395,16308
28110,6985,16308
28111,7335,16308
28112,7589,16308
28113,7862,16308
28114,8128,16308
28115,8090,16308
28116,7827,16307
28117,6970,16307
28118,6092,16307
28119,5055,16307
28120,4253,16307
28121,3784,16307
28122,3595,16307
28123,3513,16307
28124,3447,16307
28125,3267,16306
28126,3072,16306
28127,2754,16306
28128,2024,16306
28129,1327,16306
28130,1023,16306
28131,1466,16305
28132,2155,16305
28133,2378,16305
28134,2515,16305
28135,3173,16305
28136,3769,16305
28137,3879,16305
28138,3957,16305
28139,3915,16305
28140,4084,16304
28141,4301,16304
28142,5166,16304
28143,5617,16304
28144,5466,16304
28145,4694,16304
28146,3979,16304
28147,3558,16304
28148,3097,16304
28149,2848,16303
28150,2629,16303
28151,2529,16303
28152,2395,16303
28153,3002,16303
28154,3396,16303
28155,3645,16303
28156,3755,16303
28157,3797,16303
28158,3663,16302
28159,3401,16302
28160,3122,16302
28161,3182,16302
28162,3567,16302
28163,4265,16302
28164,4570,16302
28165,4920,16302
28166,5147,16301
28167,5477,16301
28168,5842,16301
28169,5780,16301
28170,5804,16301
28171,5716,16301
28172,5562,16301
28173,5448,16301
28174,5326,16301
28175,5209,16300
28176,5168,16300
28177,5066,16300
28178,5006,16300
28179,4990,16300
28180,5091,16300
28181,5392,16300
28182,5214,16300
28183,5434,16299
28184,5284,16299
28185,4839,16299
28186,4286,16299
28187,3893,16299
28188,3728,16299
28189,3387,16299
28190,3135,16299
28191,2572,16298
28192,2175,16298
28193,2496,16298
28194,2330,16298
28195,1622,16298
28196,1345,16297
28197,1466,16297
28198,1407,16297
28199,1095,16297
28200,1199,16297
28201,1390,16296
28202,1747,16296
28203,2117,16296
28204,2609,16296
28205,3130,16296
28206,3449,16296
28207,3820,16296
28208,4066,16296
28209,4227,16295
28210,4390,16295
28211,4502,16295
28212,4629,16295
28213,4755,16295
28214,4032,16295
28215,3390,16294
28216,2976,16294
28217,2865,16294
28218,2785,16294
28219,2387,16293
28220,2347,16293
28221,2577,16293
28222,2772,16292
28223,1306,16292
28224,1026,16291
28225,1182,16291
28226,1035,16290
28227,1456,16290
28228,1355,16289
28229,1626,16289
28230,2303,16289
28231,3768,16289
28232,1812,16288
28233,1604,16288
28234,1504,16288
28235,1789,16288
28236,2305,16287
28237,3774,16287
28238,5436,16287
28239,6473,16287
28240,6163,16286
28241,6126,16286
28242,6087,16286
28243,5563,16286
28244,3735,16286
28245,1187,16285
28246,2035,16110
28247,3129,16110
28248,3371,16110
28249,4623,16109
28250,6461,16109
28251,7309,16109
28252,7498,16109
28253,8993,16108
28254,11263,16108
28255,12424,16108
28256,14326,16107
28257,14170,16107
28258,10752,16107
28259,9097,16106
28260,9539,16106
28261,12706,16106
28262,14647,16105
28263,15545,16105
28264,14602,16104
28265,10523,16104
28266,7792,16104
28267,10373,16103
28268,12230,16103
28269,13365,16102
28270,12595,16102
28271,12094,16102
28272,15213,16101
28273,19144,16101
28274,20744,16100
28275,19513,16100
28276,20879,16100
28277,20410,16099
28278,20419,16099
28279,22715,16098
28280,21948,16098
28281,17065,16097
28282,20244,16097
28283,22016,16096
28284,18520,16096
28285,21971,16095
28286,22808,16095
28287,18799,16094
28288,19902,16094
28289,21464,16093
28290,19240,16093
28291,19593,16092
28292,19604,16092
28293,19234,16091
28294,16534,16090
28295,19591,16090
28296,19710,16089
28297,19146,16089
28298,20569,16088
28299,21486,16088
28300,21992,16087
28301,16414,16086
28302,17328,16086
28303,19955,16085
28304,19511,16085
28305,22236,16084
28306,21136,16084
28307,17834,16083
28308,19555,16083
28309,20620,16082
28310,18553,16082
28311,21252,16081
28312,17093,16081
28313,16830,16080
28314,18832,16080
28315,14830,16080
28316,16568,16079
28317,20013,16079
28318,18913,16078
28319,18510,16078
28320,16302,16077
28321,14161,16077
28322,14619,16077
28323,15450,16077
28324,15679,16077
28325,16126,16077
28326,16681,16077
28327,17009,16077
28328,17110,16077
28329,17193,16077
28330,17486,16077
28331,17572,16077
28332,17490,16077
28333,17706,16077
28334,17683,16077
28335,17289,16077
28336,17060,16077
28337,16819,16076
28338,16555,16076
28339,16487,16076
28340,16339,16076
28341,15891,16076
28342,15670,16076
28343,15198,16076
28344,14948,16076
28345,14776,16076
28346,14592,16076
28347,14555,16076
28348,14572,16076
28349,14564,16076
28350,14587,16076
28351,14595,16076
28352,14534,16076
28353,14508,16076
28354,14547,16076
28355,14625,16076
28356,14661,16076
28357,14723,16076
28358,14884,16076
28359,14943,16075
28360,14985,16075
28361,14984,16075
28362,15075,16075
28363,15404,16075
28364,15653,16075
28365,15821,16075
28366,15897,16075
28367,15984,16075
28368,15885,16075
28369,15789,16075
28370,15680,16075
28371,15800,16075
28372,15883,16075
28373,16778,16075
28374,17174,16075
28375,17563,16075
28376,17668,16075
28377,17719,16075
28378,17754,16075
28379,17804,16075
28380,17531,16075
28381,17319,16075
28382,17097,16074
28383,16882,16074
28384,16814,16074
28385,16839,16074
28386,16834,16074
28387,16790,16074
28388,16679,16074
28389,16456,16074
28390,16339,16074
28391,15963,16074
28392,15816,16074
28393,15674,16074
28394,15384,16074
28395,15259,16074
28396,15182,16074
28397,15240,16074
28398,15076,16074
28399,14806,16074
28400,14575,16074
28401,14622,16074
28402,14650,16074
28403,14539,16074
28404,14314,16073
28405,14115,16073
28406,13901,16073
28407,13431,16073
28408,13358,16073
28409,13388,16073
28410,13385,16073
28411,13313,16073
28412,13430,16073
28413,13454,16073
28414,13577,16073
28415,13613,16073
28416,13793,16073
28417,13884,16073
28418,13917,16073
28419,14061,16073
28420,14073,16073
28421,14183,16073
28422,14399,16073
28423,14467,16073
28424,14604,16073
28425,14511,16073
28426,14370,16072
28427,14405,16072
28428,14463,16072
28429,14487,16072
28430,14516,16072
28431,14491,16072
28432,14503,16072
28433,14576,16072
28434,14856,16072
28435,14984,16072
28436,15149,16072
28437,15417,16072
28438,15637,16072
28439,15796,16072
28440,16004,16072
28441,16116,16072
28442,16199,16072
28443,16333,16072
28444,16254,16072
28445,16341,16072
28446,16315,16072
28447,16340,16072
28448,16411,16071
28449,16506,16071
28450,16529,16071
28451,16660,16071
28452,17012,16071
28453,17051,16071
28454,16997,16071
28455,16590,16071
28456,16386,16071
28457,16326,16071
28458,16297,16071
28459,16218,16071
28460,16260,16071
28461,16366,16071
28462,16384,16071
28463,16307,16071
28464,15996,16071
28465,15834,16071
28466,15712,16071
28467,15531,16071
28468,15492,16071
28469,15388,16071
28470,15273,16071
28471,15235,16070
28472,15167,16070
28473,15055,16070
28474,14984,16070
28475,15272,16070
28476,15315,16070
28477,15319,16070
28478,15354,16070
28479,15016,16070
28480,14898,16070
28481,14663,16070
28482,14550,16070
28483,14263,16070
28484,14204,16070
28485,14066,16070
28486,13612,16070
28487,13416,16070
28488,13565,16070
28489,13343,16070
28490,13096,16070
28491,12820,16070
28492,11739,16070
28493,11125,16069
28494,9951,16069
28495,9341,16069
28496,8652,16069
28497,8014,16069
28498,7669,16069
28499,7335,16069
28500,6579,16069
28501,6213,16069
28502,5960,16069
28503,5793,16069
28504,5552,16069
28505,5477,16069
28506,5409,16069
28507,5177,16069
28508,5131,16069
28509,4994,16069
28510,5017,16069
28511,4873,16069
28512,5202,16069
28513,5218,16069
28514,5416,16069
28515,5621,16068
28516,6078,16068
28517,6095,16068
28518,6081,16068
28519,6120,16068
28520,6143,16068
28521,6052,16068
28522,6088,16068
28523,6041,16068
28524,6016,16068
28525,6135,16068
28526,6181,16068
28527,6224,16068
28528,6188,16068
28529,6133,16068
28530,6021,16068
28531,5793,16068
28532,5615,16068
28533,4950,16068
28534,4446,16068
28535,4137,16068
28536,3675,16068
28537,3473,16068
28538,3314,16067
28539,3073,16067
28540,3019,16067
28541,3039,16067
28542,3044,16067
28543,3073,16067
28544,3221,16067
28545,3308,16067
28546,3654,16067
28547,3790,16067
28548,3902,16067
28549,4074,16067
28550,4043,16067
28551,4041,16067
28552,3976,16067
28553,3959,16067
28554,3957,16067
28555,3793,16067
28556,3737,16067
28557,3587,16067
28558,3515,16067
28559,3455,16067
28560,3208,16066
28561,3160,16066
28562,3138,16066
28563,3122,16066
28564,3224,16066
28565,3312,16066
28566,3613,16066
28567,3845,16066
28568,4161,16066
28569,4773,16066
28570,5076,16066
28571,5427,16066
28572,6062,16066
28573,6404,16066
28574,6714,16066
28575,7214,16066
28576,7401,16066
28577,7515,16066
28578,7720,16066
28579,8031,16066
28580,8177,16066
28581,8373,16066
28582,8626,16065
28583,8856,16065
28584,8911,16065
28585,8864,16065
28586,8888,16065
28587,8883,16065
28588,8874,16065
28589,8982,16065
28590,8929,16065
28591,9023,16065
28592,9079,16065
28593,9161,16065
28594,9159,16065
28595,9115,16065
28596,8953,16065
28597,8884,16065
28598,8715,16065
28599,8758,16065
28600,8797,16065
28601,8740,16065
28602,8764,16065
28603,8707,16065
28604,8724,16065
28605,8605,16064
28606,8603,16064
28607,8584,16064
28608,8554,16064
28609,8772,16064
28610,9080,16064
28611,9389,16064
28612,9873,16064
28613,9913,16064
28614,10131,16064
28615,10567,16064
28616,10616,16064
28617,10755,16064
28618,10857,16064
28619,10983,16064
28620,11276,16064
28621,11436,16064
28622,11705,16064
28623,12023,16064
28624,12242,16064
28625,12415,16064
28626,12919,16064
28627,13180,16063
28628,13361,16063
28629,13847,16063
28630,14082,16063
28631,14323,16063
28632,14758,16063
28633,14924,16063
28634,15041,16063
28635,15536,16063
28636,15798,16063
28637,16039,16063
28638,15731,16063
28639,15393,16063
28640,15196,16063
28641,15160,16063
28642,15287,16063
28643,15386,16063
28644,15487,16063
28645,15865,16063
28646,15853,16063
28647,15759,16063
28648,15645,16063
28649,15748,16062
28650,15854,16062
28651,15842,16062
28652,15854,16062
28653,15985,16062
28654,15658,16062
28655,15655,16062
28656,15377,16062
28657,15255,16062
28658,15398,16062
28659,14853,16062
28660,14690,16062
28661,14813,16062
28662,14708,16062
28663,14521,16062
28664,14454,16062
28665,14527,16062
28666,14558,16062
28667,14594,16062
28668,14413,16062
28669,14097,16062
28670,14116,16062
28671,14116,16062
28672,14067,16061
28673,13991,16061
28674,13883,16061
28675,13865,16061
28676,13841,16061
28677,13857,16061
28678,13860,16061
28679,13914,16061
28680,13945,16061
28681,13952,16061
28682,13990,16061
28683,14103,16061
28684,14200,16061
28685,14315,16061
28686,14534,16061
28687,14523,16061
28688,14445,16061
28689,14226,16061
28690,14011,16061
28691,13741,16061
28692,13166,16061
28693,12921,16061
28694,12679,16060
28695,12253,16060
28696,12036,16060
28697,11731,16060
28698,11566,16060
28699,11156,16060
28700,10873,16060
28701,10033,16060
28702,9570,16060
28703,9153,16060
28704,8185,16060
28705,7681,16060
28706,7071,16060
28707,5687,16060
28708,5025,16060
28709,4244,16060
28710,4115,16060
28711,3935,16060
28712,3273,16060
28713,2950,16060
28714,2712,16060
28715,2387,16060
28716,2118,16059
28717,1839,16059
28718,1539,16059
28719,1411,16059
28720,1334,16059
28721,1235,16059
28722,1117,16059
28723,1125,16059
28724,1010,16058
28725,1163,16058
28726,1082,16058
28727,1292,16058
28728,1342,16058
28729,1225,16058
28730,1224,16058
28731,1362,16058
28732,1400,16058
28733,1091,16058
28734,1100,16058
28735,1051,16058
28736,1220,16058
28737,1504,16058
28738,1217,16058
28739,1071,16058
28740,1025,16057
28741,1284,16057
28742,1309,16057
28743,1500,16057
28744,1095,16057
28745,1062,16057
28746,1020,16057
28747,1232,16057
28748,1189,16057
28749,1207,16057
28750,1383,16057
28751,1024,16057
28752,1107,16057
28753,1056,16057
28754,1098,16057
28755,1058,16057
28756,1187,16057
28757,1215,16057
28758,1167,16056
28759,1116,16056
28760,1056,16056
28761,1022,16053
28762,1105,16053
28763,1255,16053
28764,1492,16053
28765,1727,16053
28766,1819,16053
28767,1919,16053
28768,2059,16052
28769,2109,16052
28770,2168,16052
28771,2167,16052
28772,2175,16052
28773,2187,16052
28774,2182,16052
28775,2180,16052
28776,2172,16052
28777,2186,16052
28778,2176,16052
28779,2178,16052
28780,2179,16052
28781,2223,16052
28782,2282,16052
28783,2410,16052
28784,2471,16052
28785,2472,16052
28786,2530,16052
28787,2560,16052
28788,2587,16052
28789,2672,16052
28790,2693,16052
28791,2701,16051
28792,2735,16051
28793,2712,16051
28794,2700,16051
28795,2592,16051
28796,2553,16051
28797,2525,16051
28798,2448,16051
28799,2385,16051
28800,2299,16051
28801,2249,16051
28802,2173,16051
28803,2143,16051
28804,2146,16051
28805,2104,16051
28806,2096,16051
28807,2070,16051
28808,2033,16051
28809,1994,16051
28810,1974,16051
28811,1944,16051
28812,1871,16051
28813,1658,16050
28814,1519,16050
28815,1362,16050
28816,1046,16050
28817,1039,16050
28818,1156,16050
28819,1323,16050
28820,1105,16049
28821,1005,16049
28822,1244,16049
28823,1398,16049
28824,1292,16049
28825,1023,16049
28826,1169,15797
28827,1125,15797
28828,1138,15797
28829,1102,15797
28830,1045,15797
28831,1075,15792
28832,1349,15792
28833,1285,15792
28834,1253,15792
28835,1190,15792
28836,1124,15792
28837,1251,15791
28838,1276,15780
28839,1684,15780
28840,2630,15780
28841,3858,15779
28842,4623,15779
28843,5076,15779
28844,5192,15779
28845,4941,15779
28846,4689,15779
28847,4350,15779
28848,4093,15779
28849,3976,15778
28850,4069,15778
28851,4183,15778
28852,4283,15778
28853,4376,15778
28854,4364,15778
28855,4325,15778
28856,4246,15778
28857,4096,15778
28858,3998,15777
28859,3923,15777
28860,3879,15777
28861,3879,15777
28862,3910,15777
28863,3928,15777
28864,3861,15777
28865,4032,15777
28866,4327,15776
28867,4716,15776
28868,5292,15776
28869,5846,15776
28870,5990,15776
28871,5662,15776
28872,5150,15776
28873,4640,15776
28874,4191,15775
28875,3250,15775
28876,1910,15775
28877,1025,15775
28878,1343,15774
28879,1417,15774
28880,1960,15769
28881,2077,15769
28882,4632,15769
28883,4777,15769
28884,5444,15768
28885,5520,15768
28886,5157,15768
28887,5121,15768
28888,4864,15768
28889,4800,15768
28890,4540,15767
28891,4498,15767
28892,3934,15767
28893,3765,15767
28894,1513,15766
28895,1476,15766
28896,1353,15766
28897,1317,15766
28898,1421,15765
28899,1449,15765
28900,1600,15765
28901,1652,15765
28902,1844,15765
28903,1852,15764
28904,2210,15764
28905,2243,15764
28906,2413,15764
28907,2414,15764
28908,3660,15763
28909,3858,15763
28910,5887,15763
28911,5897,15763
28912,4174,15762
28913,2250,15762
28914,2172,15762
28915,3199,15762
28916,3336,15762
28917,3477,15761
28918,3137,15761
28919,1286,15761
28920,1166,15761
28921,1344,15759
28922,1372,15759
28923,1679,15758
28924,1474,15758
28925,2002,15757
28926,1089,15755
28927,1496,15755
28928,1499,15754
28929,1368,15747
28930,1400,15746
28931,1108,15746
28932,1648,15746
28933,3789,15746
28934,5267,15745
28935,5089,15745
28936,4184,15745
28937,3293,15745
28938,3833,15744
28939,3099,15744
28940,2418,15744
28941,2338,15744
28942,2140,15743
28943,2153,15743
28944,2221,15743
28945,2080,15742
28946,1856,15742
28947,1372,15742
28948,1157,15742
28949,1077,15742
28950,1126,15742
28951,1225,15742
28952,1166,15741
28953,1087,15741
28954,1270,15737
28955,1999,15737
28956,2988,15737
28957,4030,15737
28958,4123,15737
28959,4337,15736
28960,4766,15736
28961,4743,15736
28962,3756,15736
28963,2783,15736
28964,1113,15736
28965,1278,15237
28966,4154,15237
28967,4621,15237
28968,4968,15236
28969,5376,15236
28970,6044,15236
28971,6170,15236
28972,6284,15235
28973,6405,15235
28974,5709,15235
28975,6430,15235
28976,6246,15234
28977,6474,15234
28978,6055,15234
28979,5886,15233
28980,5879,15233
28981,5943,15233
28982,6534,15232
28983,6662,15232
28984,7302,15232
28985,7272,15231
28986,6940,15231
28987,7427,15230
28988,5409,15230
28989,4461,15230
28990,3017,15229
28991,1070,15229
28992,1045,15207
28993,1265,15207
28994,1219,15207
28995,1783,15206
28996,1983,15198
28997,1926,15198
28998,2239,15197
28999,2847,15197
29000,3057,15197
29001,3234,15197
29002,3294,15196
29003,3410,15196
29004,3441,15196
29005,3553,15195
29006,3579,15195
29007,3056,15195
29008,2254,15195
29009,1897,15194
29010,1842,15194
29011,2196,15194
29012,2670,15193
29013,2824,15193
29014,2835,15193
29015,2975,15192
29016,3318,15192
29017,3507,15192
29018,2988,15191
29019,2199,15191
29020,3086,15191
29021,3602,15191
29022,2933,15190
29023,2392,15190
29024,1793,15190
29025,1799,15189
29026,1949,15189
29027,2008,15189
29028,1513,15188
29029,1276,15188
29030,1398,15188
29031,1043,15187
29032,1072,15187
29033,1074,15187
29034,1260,15187
29035,1750,15186
29036,2237,15186
29037,2570,15186
29038,2772,15185
29039,2116,15185
29040,1288,15185
29041,1199,15185
29042,1823,15184
29043,2825,15184
29044,3369,15184
29045,3091,15184
29046,3444,15183
29047,4370,15183
29048,5549,15183
29049,5550,15182
29050,4846,15182
29051,4149,15182
29052,3941,15181
29053,3802,15181
29054,3284,15181
